,date,value,search_type,event,kw,index,rumor_day,announce_day,kwe,rumor_delta,announce_delta,rumor_announce_gap,max_date,min_date,study_duration,n_event_kws,rumor_period,announce_period,control_period,period,start_delta,year,val_prop
6097,2017-04-23,0,web,James_Director_2017,james comey,James_Director_2017,2017-04-23,2017-05-09,james comey_James_Director_2017,0,-16,16,2017-06-08,2017-03-26,74,2,1,0,0,rumor_period,28,2017,0.0
6098,2017-04-24,0,web,James_Director_2017,james comey,James_Director_2017,2017-04-23,2017-05-09,james comey_James_Director_2017,1,-15,16,2017-06-08,2017-03-26,74,2,0,0,1,control,29,2017,0.0
6099,2017-04-25,0,web,James_Director_2017,james comey,James_Director_2017,2017-04-23,2017-05-09,james comey_James_Director_2017,2,-14,16,2017-06-08,2017-03-26,74,2,0,0,1,control,30,2017,0.0
6100,2017-04-26,0,web,James_Director_2017,james comey,James_Director_2017,2017-04-23,2017-05-09,james comey_James_Director_2017,3,-13,16,2017-06-08,2017-03-26,74,2,0,0,1,control,31,2017,0.0
6101,2017-04-27,0,web,James_Director_2017,james comey,James_Director_2017,2017-04-23,2017-05-09,james comey_James_Director_2017,4,-12,16,2017-06-08,2017-03-26,74,2,0,0,1,control,32,2017,0.0
6102,2017-04-28,0,web,James_Director_2017,james comey,James_Director_2017,2017-04-23,2017-05-09,james comey_James_Director_2017,5,-11,16,2017-06-08,2017-03-26,74,2,0,0,1,control,33,2017,0.0
6103,2017-04-29,0,web,James_Director_2017,james comey,James_Director_2017,2017-04-23,2017-05-09,james comey_James_Director_2017,6,-10,16,2017-06-08,2017-03-26,74,2,0,0,1,control,34,2017,0.0
6104,2017-04-30,0,web,James_Director_2017,james comey,James_Director_2017,2017-04-23,2017-05-09,james comey_James_Director_2017,7,-9,16,2017-06-08,2017-03-26,74,2,0,0,1,control,35,2017,0.0
6105,2017-05-01,0,web,James_Director_2017,james comey,James_Director_2017,2017-04-23,2017-05-09,james comey_James_Director_2017,8,-8,16,2017-06-08,2017-03-26,74,2,0,0,1,control,36,2017,0.0
6106,2017-05-02,0,web,James_Director_2017,james comey,James_Director_2017,2017-04-23,2017-05-09,james comey_James_Director_2017,9,-7,16,2017-06-08,2017-03-26,74,2,0,0,1,control,37,2017,0.0
6107,2017-05-03,5,web,James_Director_2017,james comey,James_Director_2017,2017-04-23,2017-05-09,james comey_James_Director_2017,10,-6,16,2017-06-08,2017-03-26,74,2,0,0,1,control,38,2017,0.0038669760247486465
6108,2017-05-04,2,web,James_Director_2017,james comey,James_Director_2017,2017-04-23,2017-05-09,james comey_James_Director_2017,11,-5,16,2017-06-08,2017-03-26,74,2,0,0,1,control,39,2017,0.0015467904098994587
6109,2017-05-05,1,web,James_Director_2017,james comey,James_Director_2017,2017-04-23,2017-05-09,james comey_James_Director_2017,12,-4,16,2017-06-08,2017-03-26,74,2,0,0,1,control,40,2017,0.0007733952049497294
6110,2017-05-06,0,web,James_Director_2017,james comey,James_Director_2017,2017-04-23,2017-05-09,james comey_James_Director_2017,13,-3,16,2017-06-08,2017-03-26,74,2,0,0,1,control,41,2017,0.0
6111,2017-05-07,0,web,James_Director_2017,james comey,James_Director_2017,2017-04-23,2017-05-09,james comey_James_Director_2017,14,-2,16,2017-06-08,2017-03-26,74,2,0,0,1,control,42,2017,0.0
6112,2017-05-08,0,web,James_Director_2017,james comey,James_Director_2017,2017-04-23,2017-05-09,james comey_James_Director_2017,15,-1,16,2017-06-08,2017-03-26,74,2,0,0,1,control,43,2017,0.0
6113,2017-05-09,34,web,James_Director_2017,james comey,James_Director_2017,2017-04-23,2017-05-09,james comey_James_Director_2017,16,0,16,2017-06-08,2017-03-26,74,2,0,1,0,announce_period,44,2017,0.026295436968290797
6114,2017-05-10,57,web,James_Director_2017,james comey,James_Director_2017,2017-04-23,2017-05-09,james comey_James_Director_2017,17,1,16,2017-06-08,2017-03-26,74,2,0,0,1,control,45,2017,0.04408352668213457
6115,2017-05-11,24,web,James_Director_2017,james comey,James_Director_2017,2017-04-23,2017-05-09,james comey_James_Director_2017,18,2,16,2017-06-08,2017-03-26,74,2,0,0,1,control,46,2017,0.018561484918793503
6116,2017-05-12,16,web,James_Director_2017,james comey,James_Director_2017,2017-04-23,2017-05-09,james comey_James_Director_2017,19,3,16,2017-06-08,2017-03-26,74,2,0,0,1,control,47,2017,0.01237432327919567
6117,2017-05-13,12,web,James_Director_2017,james comey,James_Director_2017,2017-04-23,2017-05-09,james comey_James_Director_2017,20,4,16,2017-06-08,2017-03-26,74,2,0,0,1,control,48,2017,0.009280742459396751
6118,2017-05-14,12,web,James_Director_2017,james comey,James_Director_2017,2017-04-23,2017-05-09,james comey_James_Director_2017,21,5,16,2017-06-08,2017-03-26,74,2,0,0,1,control,49,2017,0.009280742459396751
6119,2017-05-15,9,web,James_Director_2017,james comey,James_Director_2017,2017-04-23,2017-05-09,james comey_James_Director_2017,22,6,16,2017-06-08,2017-03-26,74,2,0,0,1,control,50,2017,0.0069605568445475635
6120,2017-05-16,6,web,James_Director_2017,james comey,James_Director_2017,2017-04-23,2017-05-09,james comey_James_Director_2017,23,7,16,2017-06-08,2017-03-26,74,2,0,0,1,control,51,2017,0.004640371229698376
6121,2017-05-17,12,web,James_Director_2017,james comey,James_Director_2017,2017-04-23,2017-05-09,james comey_James_Director_2017,24,8,16,2017-06-08,2017-03-26,74,2,0,0,1,control,52,2017,0.009280742459396751
6122,2017-05-18,7,web,James_Director_2017,james comey,James_Director_2017,2017-04-23,2017-05-09,james comey_James_Director_2017,25,9,16,2017-06-08,2017-03-26,74,2,0,0,1,control,53,2017,0.005413766434648105
6123,2017-05-19,9,web,James_Director_2017,james comey,James_Director_2017,2017-04-23,2017-05-09,james comey_James_Director_2017,26,10,16,2017-06-08,2017-03-26,74,2,0,0,1,control,54,2017,0.0069605568445475635
6124,2017-05-20,7,web,James_Director_2017,james comey,James_Director_2017,2017-04-23,2017-05-09,james comey_James_Director_2017,27,11,16,2017-06-08,2017-03-26,74,2,0,0,1,control,55,2017,0.005413766434648105
6125,2017-05-21,4,web,James_Director_2017,james comey,James_Director_2017,2017-04-23,2017-05-09,james comey_James_Director_2017,28,12,16,2017-06-08,2017-03-26,74,2,0,0,1,control,56,2017,0.0030935808197989174
6126,2017-05-22,3,web,James_Director_2017,james comey,James_Director_2017,2017-04-23,2017-05-09,james comey_James_Director_2017,29,13,16,2017-06-08,2017-03-26,74,2,0,0,1,control,57,2017,0.002320185614849188
6127,2017-05-23,2,web,James_Director_2017,james comey,James_Director_2017,2017-04-23,2017-05-09,james comey_James_Director_2017,30,14,16,2017-06-08,2017-03-26,74,2,0,0,1,control,58,2017,0.0015467904098994587
6128,2017-05-24,2,web,James_Director_2017,james comey,James_Director_2017,2017-04-23,2017-05-09,james comey_James_Director_2017,31,15,16,2017-06-08,2017-03-26,74,2,0,0,1,control,59,2017,0.0015467904098994587
6129,2017-05-25,2,web,James_Director_2017,james comey,James_Director_2017,2017-04-23,2017-05-09,james comey_James_Director_2017,32,16,16,2017-06-08,2017-03-26,74,2,0,0,1,control,60,2017,0.0015467904098994587
6130,2017-05-26,1,web,James_Director_2017,james comey,James_Director_2017,2017-04-23,2017-05-09,james comey_James_Director_2017,33,17,16,2017-06-08,2017-03-26,74,2,0,0,1,control,61,2017,0.0007733952049497294
6131,2017-05-27,1,web,James_Director_2017,james comey,James_Director_2017,2017-04-23,2017-05-09,james comey_James_Director_2017,34,18,16,2017-06-08,2017-03-26,74,2,0,0,1,control,62,2017,0.0007733952049497294
6132,2017-05-28,1,web,James_Director_2017,james comey,James_Director_2017,2017-04-23,2017-05-09,james comey_James_Director_2017,35,19,16,2017-06-08,2017-03-26,74,2,0,0,1,control,63,2017,0.0007733952049497294
6133,2017-05-29,1,web,James_Director_2017,james comey,James_Director_2017,2017-04-23,2017-05-09,james comey_James_Director_2017,36,20,16,2017-06-08,2017-03-26,74,2,0,0,1,control,64,2017,0.0007733952049497294
6134,2017-05-30,1,web,James_Director_2017,james comey,James_Director_2017,2017-04-23,2017-05-09,james comey_James_Director_2017,37,21,16,2017-06-08,2017-03-26,74,2,0,0,1,control,65,2017,0.0007733952049497294
6135,2017-05-31,2,web,James_Director_2017,james comey,James_Director_2017,2017-04-23,2017-05-09,james comey_James_Director_2017,38,22,16,2017-06-08,2017-03-26,74,2,0,0,1,control,66,2017,0.0015467904098994587
6136,2017-06-01,2,web,James_Director_2017,james comey,James_Director_2017,2017-04-23,2017-05-09,james comey_James_Director_2017,39,23,16,2017-06-08,2017-03-26,74,2,0,0,1,control,67,2017,0.0015467904098994587
6137,2017-06-02,2,web,James_Director_2017,james comey,James_Director_2017,2017-04-23,2017-05-09,james comey_James_Director_2017,40,24,16,2017-06-08,2017-03-26,74,2,0,0,1,control,68,2017,0.0015467904098994587
6138,2017-06-03,2,web,James_Director_2017,james comey,James_Director_2017,2017-04-23,2017-05-09,james comey_James_Director_2017,41,25,16,2017-06-08,2017-03-26,74,2,0,0,1,control,69,2017,0.0015467904098994587
6139,2017-06-04,2,web,James_Director_2017,james comey,James_Director_2017,2017-04-23,2017-05-09,james comey_James_Director_2017,42,26,16,2017-06-08,2017-03-26,74,2,0,0,1,control,70,2017,0.0015467904098994587
6140,2017-06-05,3,web,James_Director_2017,james comey,James_Director_2017,2017-04-23,2017-05-09,james comey_James_Director_2017,43,27,16,2017-06-08,2017-03-26,74,2,0,0,1,control,71,2017,0.002320185614849188
6141,2017-06-06,4,web,James_Director_2017,james comey,James_Director_2017,2017-04-23,2017-05-09,james comey_James_Director_2017,44,28,16,2017-06-08,2017-03-26,74,2,0,0,1,control,72,2017,0.0030935808197989174
6142,2017-06-07,14,web,James_Director_2017,james comey,James_Director_2017,2017-04-23,2017-05-09,james comey_James_Director_2017,45,29,16,2017-06-08,2017-03-26,74,2,0,0,1,control,73,2017,0.01082753286929621
6143,2017-06-08,100,web,James_Director_2017,james comey,James_Director_2017,2017-04-23,2017-05-09,james comey_James_Director_2017,46,30,16,2017-06-08,2017-03-26,74,2,0,0,1,control,74,2017,0.07733952049497293
6144,2017-03-26,0,google_news,James_Director_2017,james comey,James_Director_2017,2017-04-23,2017-05-09,james comey_James_Director_2017,-28,-44,16,2017-06-08,2017-03-26,74,2,0,0,1,control,0,2017,0.0
6145,2017-03-27,0,google_news,James_Director_2017,james comey,James_Director_2017,2017-04-23,2017-05-09,james comey_James_Director_2017,-27,-43,16,2017-06-08,2017-03-26,74,2,0,0,1,control,1,2017,0.0
6146,2017-03-28,7,google_news,James_Director_2017,james comey,James_Director_2017,2017-04-23,2017-05-09,james comey_James_Director_2017,-26,-42,16,2017-06-08,2017-03-26,74,2,0,0,1,control,2,2017,0.005413766434648105
6147,2017-03-29,0,google_news,James_Director_2017,james comey,James_Director_2017,2017-04-23,2017-05-09,james comey_James_Director_2017,-25,-41,16,2017-06-08,2017-03-26,74,2,0,0,1,control,3,2017,0.0
6148,2017-03-30,8,google_news,James_Director_2017,james comey,James_Director_2017,2017-04-23,2017-05-09,james comey_James_Director_2017,-24,-40,16,2017-06-08,2017-03-26,74,2,0,0,1,control,4,2017,0.006187161639597835
6149,2017-03-31,0,google_news,James_Director_2017,james comey,James_Director_2017,2017-04-23,2017-05-09,james comey_James_Director_2017,-23,-39,16,2017-06-08,2017-03-26,74,2,0,0,1,control,5,2017,0.0
6150,2017-04-01,0,google_news,James_Director_2017,james comey,James_Director_2017,2017-04-23,2017-05-09,james comey_James_Director_2017,-22,-38,16,2017-06-08,2017-03-26,74,2,0,0,1,control,6,2017,0.0
6151,2017-04-02,0,google_news,James_Director_2017,james comey,James_Director_2017,2017-04-23,2017-05-09,james comey_James_Director_2017,-21,-37,16,2017-06-08,2017-03-26,74,2,0,0,1,control,7,2017,0.0
6152,2017-04-03,0,google_news,James_Director_2017,james comey,James_Director_2017,2017-04-23,2017-05-09,james comey_James_Director_2017,-20,-36,16,2017-06-08,2017-03-26,74,2,0,0,1,control,8,2017,0.0
6153,2017-04-04,0,google_news,James_Director_2017,james comey,James_Director_2017,2017-04-23,2017-05-09,james comey_James_Director_2017,-19,-35,16,2017-06-08,2017-03-26,74,2,0,0,1,control,9,2017,0.0
6154,2017-04-05,14,google_news,James_Director_2017,james comey,James_Director_2017,2017-04-23,2017-05-09,james comey_James_Director_2017,-18,-34,16,2017-06-08,2017-03-26,74,2,0,0,1,control,10,2017,0.01082753286929621
6155,2017-04-06,0,google_news,James_Director_2017,james comey,James_Director_2017,2017-04-23,2017-05-09,james comey_James_Director_2017,-17,-33,16,2017-06-08,2017-03-26,74,2,0,0,1,control,11,2017,0.0
6156,2017-04-07,8,google_news,James_Director_2017,james comey,James_Director_2017,2017-04-23,2017-05-09,james comey_James_Director_2017,-16,-32,16,2017-06-08,2017-03-26,74,2,0,0,1,control,12,2017,0.006187161639597835
6157,2017-04-08,13,google_news,James_Director_2017,james comey,James_Director_2017,2017-04-23,2017-05-09,james comey_James_Director_2017,-15,-31,16,2017-06-08,2017-03-26,74,2,0,0,1,control,13,2017,0.010054137664346482
6158,2017-04-09,0,google_news,James_Director_2017,james comey,James_Director_2017,2017-04-23,2017-05-09,james comey_James_Director_2017,-14,-30,16,2017-06-08,2017-03-26,74,2,0,0,1,control,14,2017,0.0
6159,2017-04-10,0,google_news,James_Director_2017,james comey,James_Director_2017,2017-04-23,2017-05-09,james comey_James_Director_2017,-13,-29,16,2017-06-08,2017-03-26,74,2,0,0,1,control,15,2017,0.0
6160,2017-04-11,10,google_news,James_Director_2017,james comey,James_Director_2017,2017-04-23,2017-05-09,james comey_James_Director_2017,-12,-28,16,2017-06-08,2017-03-26,74,2,0,0,1,control,16,2017,0.007733952049497293
6161,2017-04-12,0,google_news,James_Director_2017,james comey,James_Director_2017,2017-04-23,2017-05-09,james comey_James_Director_2017,-11,-27,16,2017-06-08,2017-03-26,74,2,0,0,1,control,17,2017,0.0
6162,2017-04-13,0,google_news,James_Director_2017,james comey,James_Director_2017,2017-04-23,2017-05-09,james comey_James_Director_2017,-10,-26,16,2017-06-08,2017-03-26,74,2,0,0,1,control,18,2017,0.0
6163,2017-04-14,0,google_news,James_Director_2017,james comey,James_Director_2017,2017-04-23,2017-05-09,james comey_James_Director_2017,-9,-25,16,2017-06-08,2017-03-26,74,2,0,0,1,control,19,2017,0.0
6164,2017-04-15,9,google_news,James_Director_2017,james comey,James_Director_2017,2017-04-23,2017-05-09,james comey_James_Director_2017,-8,-24,16,2017-06-08,2017-03-26,74,2,0,0,1,control,20,2017,0.0069605568445475635
6165,2017-04-16,0,google_news,James_Director_2017,james comey,James_Director_2017,2017-04-23,2017-05-09,james comey_James_Director_2017,-7,-23,16,2017-06-08,2017-03-26,74,2,0,0,1,control,21,2017,0.0
6166,2017-04-17,0,google_news,James_Director_2017,james comey,James_Director_2017,2017-04-23,2017-05-09,james comey_James_Director_2017,-6,-22,16,2017-06-08,2017-03-26,74,2,0,0,1,control,22,2017,0.0
6167,2017-04-18,0,google_news,James_Director_2017,james comey,James_Director_2017,2017-04-23,2017-05-09,james comey_James_Director_2017,-5,-21,16,2017-06-08,2017-03-26,74,2,0,0,1,control,23,2017,0.0
6168,2017-04-19,0,google_news,James_Director_2017,james comey,James_Director_2017,2017-04-23,2017-05-09,james comey_James_Director_2017,-4,-20,16,2017-06-08,2017-03-26,74,2,0,0,1,control,24,2017,0.0
6169,2017-04-20,0,google_news,James_Director_2017,james comey,James_Director_2017,2017-04-23,2017-05-09,james comey_James_Director_2017,-3,-19,16,2017-06-08,2017-03-26,74,2,0,0,1,control,25,2017,0.0
6170,2017-04-21,8,google_news,James_Director_2017,james comey,James_Director_2017,2017-04-23,2017-05-09,james comey_James_Director_2017,-2,-18,16,2017-06-08,2017-03-26,74,2,0,0,1,control,26,2017,0.006187161639597835
6171,2017-04-22,10,google_news,James_Director_2017,james comey,James_Director_2017,2017-04-23,2017-05-09,james comey_James_Director_2017,-1,-17,16,2017-06-08,2017-03-26,74,2,0,0,1,control,27,2017,0.007733952049497293
6172,2017-04-23,7,google_news,James_Director_2017,james comey,James_Director_2017,2017-04-23,2017-05-09,james comey_James_Director_2017,0,-16,16,2017-06-08,2017-03-26,74,2,1,0,0,rumor_period,28,2017,0.005413766434648105
6173,2017-04-24,0,google_news,James_Director_2017,james comey,James_Director_2017,2017-04-23,2017-05-09,james comey_James_Director_2017,1,-15,16,2017-06-08,2017-03-26,74,2,0,0,1,control,29,2017,0.0
6174,2017-04-25,0,google_news,James_Director_2017,james comey,James_Director_2017,2017-04-23,2017-05-09,james comey_James_Director_2017,2,-14,16,2017-06-08,2017-03-26,74,2,0,0,1,control,30,2017,0.0
6175,2017-04-26,5,google_news,James_Director_2017,james comey,James_Director_2017,2017-04-23,2017-05-09,james comey_James_Director_2017,3,-13,16,2017-06-08,2017-03-26,74,2,0,0,1,control,31,2017,0.0038669760247486465
6176,2017-04-27,0,google_news,James_Director_2017,james comey,James_Director_2017,2017-04-23,2017-05-09,james comey_James_Director_2017,4,-12,16,2017-06-08,2017-03-26,74,2,0,0,1,control,32,2017,0.0
6177,2017-04-28,0,google_news,James_Director_2017,james comey,James_Director_2017,2017-04-23,2017-05-09,james comey_James_Director_2017,5,-11,16,2017-06-08,2017-03-26,74,2,0,0,1,control,33,2017,0.0
6178,2017-04-29,0,google_news,James_Director_2017,james comey,James_Director_2017,2017-04-23,2017-05-09,james comey_James_Director_2017,6,-10,16,2017-06-08,2017-03-26,74,2,0,0,1,control,34,2017,0.0
6179,2017-04-30,0,google_news,James_Director_2017,james comey,James_Director_2017,2017-04-23,2017-05-09,james comey_James_Director_2017,7,-9,16,2017-06-08,2017-03-26,74,2,0,0,1,control,35,2017,0.0
6180,2017-05-01,0,google_news,James_Director_2017,james comey,James_Director_2017,2017-04-23,2017-05-09,james comey_James_Director_2017,8,-8,16,2017-06-08,2017-03-26,74,2,0,0,1,control,36,2017,0.0
6181,2017-05-02,0,google_news,James_Director_2017,james comey,James_Director_2017,2017-04-23,2017-05-09,james comey_James_Director_2017,9,-7,16,2017-06-08,2017-03-26,74,2,0,0,1,control,37,2017,0.0
6182,2017-05-03,12,google_news,James_Director_2017,james comey,James_Director_2017,2017-04-23,2017-05-09,james comey_James_Director_2017,10,-6,16,2017-06-08,2017-03-26,74,2,0,0,1,control,38,2017,0.009280742459396751
6183,2017-05-04,0,google_news,James_Director_2017,james comey,James_Director_2017,2017-04-23,2017-05-09,james comey_James_Director_2017,11,-5,16,2017-06-08,2017-03-26,74,2,0,0,1,control,39,2017,0.0
6184,2017-05-05,0,google_news,James_Director_2017,james comey,James_Director_2017,2017-04-23,2017-05-09,james comey_James_Director_2017,12,-4,16,2017-06-08,2017-03-26,74,2,0,0,1,control,40,2017,0.0
6185,2017-05-06,10,google_news,James_Director_2017,james comey,James_Director_2017,2017-04-23,2017-05-09,james comey_James_Director_2017,13,-3,16,2017-06-08,2017-03-26,74,2,0,0,1,control,41,2017,0.007733952049497293
6186,2017-05-07,0,google_news,James_Director_2017,james comey,James_Director_2017,2017-04-23,2017-05-09,james comey_James_Director_2017,14,-2,16,2017-06-08,2017-03-26,74,2,0,0,1,control,42,2017,0.0
6187,2017-05-08,0,google_news,James_Director_2017,james comey,James_Director_2017,2017-04-23,2017-05-09,james comey_James_Director_2017,15,-1,16,2017-06-08,2017-03-26,74,2,0,0,1,control,43,2017,0.0
6188,2017-05-09,62,google_news,James_Director_2017,james comey,James_Director_2017,2017-04-23,2017-05-09,james comey_James_Director_2017,16,0,16,2017-06-08,2017-03-26,74,2,0,1,0,announce_period,44,2017,0.04795050270688322
6189,2017-05-10,90,google_news,James_Director_2017,james comey,James_Director_2017,2017-04-23,2017-05-09,james comey_James_Director_2017,17,1,16,2017-06-08,2017-03-26,74,2,0,0,1,control,45,2017,0.06960556844547564
6190,2017-05-11,35,google_news,James_Director_2017,james comey,James_Director_2017,2017-04-23,2017-05-09,james comey_James_Director_2017,18,2,16,2017-06-08,2017-03-26,74,2,0,0,1,control,46,2017,0.027068832173240527
6191,2017-05-12,26,google_news,James_Director_2017,james comey,James_Director_2017,2017-04-23,2017-05-09,james comey_James_Director_2017,19,3,16,2017-06-08,2017-03-26,74,2,0,0,1,control,47,2017,0.020108275328692964
6192,2017-05-13,21,google_news,James_Director_2017,james comey,James_Director_2017,2017-04-23,2017-05-09,james comey_James_Director_2017,20,4,16,2017-06-08,2017-03-26,74,2,0,0,1,control,48,2017,0.016241299303944315
6193,2017-05-14,18,google_news,James_Director_2017,james comey,James_Director_2017,2017-04-23,2017-05-09,james comey_James_Director_2017,21,5,16,2017-06-08,2017-03-26,74,2,0,0,1,control,49,2017,0.013921113689095127
6194,2017-05-15,11,google_news,James_Director_2017,james comey,James_Director_2017,2017-04-23,2017-05-09,james comey_James_Director_2017,22,6,16,2017-06-08,2017-03-26,74,2,0,0,1,control,50,2017,0.008507347254447023
